Time,Ultrasonic_p2_01,Ultrasonic_p2_02,Ultrasonic_p2_03,Ultrasonic_p2_04,Ultrasonic_p2_05,Ultrasonic_p2_06,Ultrasonic_p2_07,Ultrasonic_p2_08,Ultrasonic_p2_09,Ultrasonic_p2_10,Ultrasonic_p2_11,Ultrasonic_p2_12,Ultrasonic_p2_13,Ultrasonic_p2_14,Ultrasonic_p2_15,Ultrasonic_p2_16,Ultrasonic_p2_17
165.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.500,
165.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.300,
165.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.000,
165.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.500,
165.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.700,
165.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.700,
166.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,97.700,
166.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.600,
166.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.800,
166.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
166.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
166.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
166.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
166.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.800,
166.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.800,
166.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.800,
167.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
167.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
168.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.000,
168.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
168.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
168.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
168.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
168.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
168.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.300,
168.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.400,
168.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,75.400,
168.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
169.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.900,
169.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.900,
169.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.900,
169.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.900,
169.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
170.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
170.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.000,
170.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
170.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,63.000,
171.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
171.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
171.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
171.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
171.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,92.500,
171.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,68.900,
171.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.700,
171.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
171.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.700,
171.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
172.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
172.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
172.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
172.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
173.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
173.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.700,
173.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.700,
173.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.700,
173.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
173.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
173.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
173.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
173.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
173.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
174.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.800,
174.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.800,
174.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
174.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
174.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
174.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
174.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,76.600,
174.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.600,
174.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.600,
174.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.600,
175.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.600,
175.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.000,
175.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.000,
175.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
175.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
175.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.900,
175.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
175.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
175.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
175.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
176.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
176.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
176.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
176.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
176.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.400,
176.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.400,
176.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.400,
176.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,77.400,
176.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.800,
176.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
177.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
177.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
177.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.400,
177.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.400,
177.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.400,
177.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,72.100,
177.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.400,
177.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.200,
177.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.200,
177.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.200,
178.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.200,
178.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,70.200,
178.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
178.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
178.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
178.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
178.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
178.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.600,
178.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.900,
178.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,71.900,
179.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,74.800,
179.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.000,
179.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64.900,
179.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.400,
179.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.700,
179.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.700,
179.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.400,
179.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
179.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
179.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,65.100,
180.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.400,
180.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.400,
180.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.400,
180.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
180.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.000,
181.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.100,
181.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,64.500,
181.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.400,
181.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.700,
182.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
182.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
182.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
182.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.200,
182.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.700,
182.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
182.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.400,
182.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.400,
182.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,45.400,
182.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
183.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
183.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.900,
183.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.300,
183.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.300,
183.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.400,
183.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
183.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.100,
183.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.100,
183.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.100,
183.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.100,
184.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,47.100,
184.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
184.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
184.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
184.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.100,
184.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.100,
184.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.700,
184.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.600,
184.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.600,
184.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.200,
185.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.200,
185.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.200,
185.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,62.200,
185.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
185.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
185.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.700,
185.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.700,
185.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.200,
185.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.200,
185.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,46.200,
186.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.300,
186.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.800,
186.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.800,
186.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.800,
186.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
186.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
186.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
186.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.800,
186.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.400,
186.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.400,
187.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.100,
187.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
187.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
187.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
188.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
188.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.900,
188.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.900,
188.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
188.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
188.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
188.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
188.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
188.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
188.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
189.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.100,
189.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.900,
189.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
189.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
189.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
189.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
189.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,51.700,
189.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.400,
189.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61.400,
189.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.900,
190.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,56.100,
190.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
190.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.900,
190.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
190.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
190.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,96.200,
190.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
190.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
190.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.200,
190.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.200,
191.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.200,
191.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,66.200,
191.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,49.200,
191.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.100,
192.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.100,
192.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.100,
192.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.100,
192.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.900,
192.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
192.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
192.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
192.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,38.300,
192.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,40.800,
192.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.900,
193.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.600,
193.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.900,
193.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.000,
193.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.000,
193.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.000,
193.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
193.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
193.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
193.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
193.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,59.500,
194.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.600,
194.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
194.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,57.300,
194.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.600,
194.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.000,
195.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,50.600,
195.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.300,
195.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
195.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
195.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,60.900,
195.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
195.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
195.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
195.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
195.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
196.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
196.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,87.700,
196.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,89.500,
196.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
196.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
196.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
196.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.100,
196.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,58.100,
196.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.200,
196.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,32.100,
197.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,42.500,
197.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,43.900,
197.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,41.800,
197.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.900,
197.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.300,
197.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.700,
197.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.800,
197.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.200,
197.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.100,
197.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,54.200,
198.000,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
198.100,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.300,
198.200,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,52.500,
198.300,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,53.600,
198.400,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,55.400,
198.500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35.300,
198.600,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.100,
198.700,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,37.400,
198.800,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,48.300,
198.900,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,39.700,
